48.117175569147165,11.375475338511981,270,SPEED_LIMIT,100
48.11717953859877,11.375490500475413,269,SPEED_LIMIT,100
48.11717928450347,11.375407498659401,269,SPEED_LIMIT,100
48.11714903524993,11.375502405626033,270,SPEED_LIMIT,100
48.11717899915301,11.375531570789994,270,SPEED_LIMIT,100
48.117179616499875,11.375412201464169,270,SPEED_LIMIT,100
48.11715224244183,11.375258924785818,270,SPEED_LIMIT,100
48.118320939121034,11.374818991393536,42,SPEED_LIMIT,40
48.11822372547748,11.374483293821312,91,SPEED_LIMIT,40
48.11829675862322,11.374797272315597,37,SPEED_LIMIT,40
48.11715024999886,11.375254494497966,269,SPEED_LIMIT,100
48.11712802216643,11.375364871947713,270,SPEED_LIMIT,100
48.11716439920108,11.375548623296968,270,SPEED_LIMIT,100
48.11716488248013,11.375444378107044,270,SPEED_LIMIT,100
48.11712670494106,11.375229025280749,269,SPEED_LIMIT,100
48.117175665150114,11.37559935340791,270,SPEED_LIMIT,100
48.11717692279124,11.375360680028525,270,SPEED_LIMIT,100
48.11713502484269,11.375233196290766,269,SPEED_LIMIT,100
48.11710177553424,11.375234572132287,269,SPEED_LIMIT,100
48.11710176499474,11.37523214506693,269,SPEED_LIMIT,100
48.1171165867071,11.375627524387166,269,SPEED_LIMIT,100
48.117135298404875,11.375510546601758,270,SPEED_LIMIT,100
48.11711936910373,11.37520230132329,270,SPEED_LIMIT,100
48.117157840243884,11.375567858614957,270,SPEED_LIMIT,100
48.117158466641,11.37544311336881,270,SPEED_LIMIT,100
48.11711026542119,11.375038675002353,270,SPEED_LIMIT,100
48.118273792916696,11.374519421277753,96,SPEED_LIMIT,40
48.11834037029612,11.374840222845462,41,SPEED_LIMIT,40
48.11835824623531,11.374863990704888,41,SPEED_LIMIT,40
48.112994900461096,11.374438638972212,0,PASSING_RESTRICTION,
48.11306421637084,11.374440268211144,0,PASSING_RESTRICTION,
48.11389853114407,11.374459878400414,0,SPEED_LIMIT,80
48.114671732540444,11.374478052147557,0,PASSING_RESTRICTION,
48.114756552138715,11.374480045793636,0,PASSING_RESTRICTION,
48.115456922254104,11.374496507674646,0,SPEED_LIMIT,50
48.11837827676073,11.374811108203394,44,SPEED_LIMIT,40
48.11717234775465,11.375488823508404,269,SPEED_LIMIT,100
48.117612718168395,11.37441208223616,180,SPEED_LIMIT,50
48.11763308650667,11.37446700819533,180,SPEED_LIMIT,50
48.117172627152016,11.375265281204538,270,SPEED_LIMIT,100
48.11293949686298,11.374445470034363,0,PASSING_RESTRICTION,
48.113026455445436,11.374447425282675,0,PASSING_RESTRICTION,
48.11384792118398,11.374465895794197,0,SPEED_LIMIT,80
48.114622978974374,11.374483322831232,0,PASSING_RESTRICTION,
48.11470948699423,11.374485267948724,0,PASSING_RESTRICTION,
48.11542840468424,11.374501432685552,0,SPEED_LIMIT,50
48.11818619397533,11.374628732075726,33,SPEED_LIMIT,40
48.118352037190775,11.374794108127178,33,SPEED_LIMIT,40
48.117175785168996,11.375517345370021,270,SPEED_LIMIT,100
48.117133958979636,11.375285777118354,270,SPEED_LIMIT,100
48.117134879239806,11.375626995858717,269,SPEED_LIMIT,100
48.117133524769265,11.375225152560548,269,SPEED_LIMIT,100
48.11765552713139,11.374468257951628,180,SPEED_LIMIT,50
48.11765603092584,11.374416373445612,179,SPEED_LIMIT,50
48.11300240214489,11.374472060338379,0,PASSING_RESTRICTION,
48.11306911990673,11.3744736260732,0,PASSING_RESTRICTION,
48.1139053459082,11.374493250654917,0,SPEED_LIMIT,80
48.114690992633456,11.374511688240371,0,PASSING_RESTRICTION,
48.114775742222825,11.374513677146766,0,PASSING_RESTRICTION,
48.115512342377215,11.37453096370554,0,SPEED_LIMIT,50
48.118374469364966,11.374823871154362,44,SPEED_LIMIT,40
48.1171406012909,11.375505150736437,270,SPEED_LIMIT,100
48.11714086981948,11.375419044500234,270,SPEED_LIMIT,100
48.112976917388735,11.374478503566419,0,PASSING_RESTRICTION,
48.11306657122306,11.374480738667142,0,PASSING_RESTRICTION,
48.11390436152614,11.374501625065665,0,SPEED_LIMIT,80
48.11469448662484,11.374521323154354,0,PASSING_RESTRICTION,
48.11475341487373,11.374522792255735,0,PASSING_RESTRICTION,
48.11545767052106,11.374540349589662,0,SPEED_LIMIT,50
48.11838670403622,11.374859295539062,39,SPEED_LIMIT,40
48.117147253406884,11.375406172268306,270,SPEED_LIMIT,100
48.11714725413423,11.37540603722686,270,SPEED_LIMIT,100
48.11718111420341,11.375429962714973,270,SPEED_LIMIT,100
48.117179215544255,11.375607729497101,269,SPEED_LIMIT,100
48.117178150455864,11.375391020852593,269,SPEED_LIMIT,100
48.1129915017195,11.374437898901666,0,PASSING_RESTRICTION,
48.113085118996665,11.374440130289326,0,PASSING_RESTRICTION,
48.11390938353131,11.374459776809354,0,SPEED_LIMIT,80
48.11465769102586,11.374477612877222,0,PASSING_RESTRICTION,
48.11474419014625,11.374479674602105,0,PASSING_RESTRICTION,
48.1154701520347,11.374496978057708,0,SPEED_LIMIT,50
48.11833758907615,11.37474389238592,37,SPEED_LIMIT,40
48.11765075508681,11.37446252616387,180,SPEED_LIMIT,50
48.11713685659438,11.375539462978104,270,SPEED_LIMIT,100
48.117137063466224,11.375456462701166,270,SPEED_LIMIT,100
48.11717162616379,11.375512172302514,270,SPEED_LIMIT,100
48.117172088092026,11.37539699239431,270,SPEED_LIMIT,100
48.117147578672046,11.375442557478964,269,SPEED_LIMIT,100
48.11714757794857,11.375442152607729,269,SPEED_LIMIT,100
48.11714701822487,11.375128917227904,269,SPEED_LIMIT,100
48.11716625029935,11.375497962443502,270,SPEED_LIMIT,100
48.11716749806833,11.375157076755407,270,SPEED_LIMIT,100
48.11712848828591,11.375628063174494,269,SPEED_LIMIT,100
